entity_id,entity_name,icon,property_id,property_name,logical_type,mandatory,max_len,semantic_type_id,possible_values_count,possible_values
ET25,Aircraft,Airplane,PT126,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET25,Aircraft,Airplane,PT131,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET25,Aircraft,Airplane,PT132,Intelligence Date,DATE,false,,,0,
ET25,Aircraft,Airplane,PT438,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET25,Aircraft,Airplane,PT781,Flight No.,SINGLE_LINE_STRING,false,250,,0,
ET25,Aircraft,Airplane,PT874,Redacted Registration Mark,SINGLE_LINE_STRING,false,250,,0,
ET25,Aircraft,Airplane,PT1376,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET26,Container,Container,PT197,Container Number,SINGLE_LINE_STRING,true,11,,0,
ET26,Container,Container,PT198,Size,SUGGESTED_FROM,false,250,,3,20ft | 40ft | 45ft
ET26,Container,Container,PT199,Type,SUGGESTED_FROM,false,250,,4,Dry | Open Top | Refrigerated | Tank
ET26,Container,Container,PT274,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET26,Container,Container,PT314,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET26,Container,Container,PT367,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET26,Container,Container,PT417,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET26,Container,Container,PT469,Intelligence Date,DATE,false,,,0,
ET26,Container,Container,PT524,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET26,Container,Container,PT1386,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT122,Passport Number,SINGLE_LINE_STRING,true,250,,0,
ET27,Passport,Passport 1,PT121,Passport Issuing State Codet,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT127,Surname,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT128,Fisrt Name(s),SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT129,Nationality,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT120,Date Of Birth,DATE,false,,,0,
ET27,Passport,Passport 1,PT130,Gender,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT169,Place of Birth,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT195,Issuing Authority,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT470,Issue Date,DATE,false,,,0,
ET27,Passport,Passport 1,PT196,Expiry Date,DATE,false,,,0,
ET27,Passport,Passport 1,PT268,Notes,MULTIPLE_LINE_STRING,false,,,0,
ET27,Passport,Passport 1,PT616,Emergency Contact 1,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT621,Emergency Contact Comms Entity 1,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT617,Emergency Address 1,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT618,Emergency Contact 2,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT620,Emercgency Address 2,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT622,Emergency Contact Comms Entity 2,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT292,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET27,Passport,Passport 1,PT334,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET27,Passport,Passport 1,PT385,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET27,Passport,Passport 1,PT436,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET27,Passport,Passport 1,PT488,Intelligence Date,DATE,false,,,0,
ET27,Passport,Passport 1,PT543,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET27,Passport,Passport 1,PT1408,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET30,Card,Credit,PT200,Type,SUGGESTED_FROM,false,250,,8,Credit | Debit | Pre-Pay | Loyalty | Membership | Security | Travel | Other
ET30,Card,Credit,PT205,Issuing Organisation,SINGLE_LINE_STRING,false,250,,0,
ET30,Card,Credit,PT201,Unique Number or Ref,SINGLE_LINE_STRING,false,250,,0,
ET30,Card,Credit,PT202,Name On Card,SINGLE_LINE_STRING,false,250,,0,
ET30,Card,Credit,PT204,Start Date,DATE_AND_TIME,false,,,0,
ET30,Card,Credit,PT203,Expiry Date,DATE,false,,,0,
ET30,Card,Credit,PT138,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET30,Card,Credit,PT139,3x5x2 - Copy,SINGLE_LINE_STRING,false,3,,0,
ET30,Card,Credit,PT309,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET30,Card,Credit,PT362,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET30,Card,Credit,PT412,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET30,Card,Credit,PT464,Intelligence Date,DATE,false,,,0,
ET30,Card,Credit,PT519,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET30,Card,Credit,PT884,Redacted Name on Card,SINGLE_LINE_STRING,false,250,,0,
ET30,Card,Credit,PT86,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET30,Card,Credit,PT1380,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET33,Communication Other Data,Steganography,PT272,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET33,Communication Other Data,Steganography,PT312,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET33,Communication Other Data,Steganography,PT365,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET33,Communication Other Data,Steganography,PT415,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET33,Communication Other Data,Steganography,PT467,Intelligence Date,DATE,false,,,0,
ET33,Communication Other Data,Steganography,PT522,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET33,Communication Other Data,Steganography,PT89,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET33,Communication Other Data,Steganography,PT1384,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT888,IP Address,SINGLE_LINE_STRING,true,250,,0,
ET34,IP Lease Data,LAN,PT889,Start Date and Time,DATE_AND_TIME,false,,,0,
ET34,IP Lease Data,LAN,PT895,End Date and Time,DATE_AND_TIME,false,,,0,
ET34,IP Lease Data,LAN,PT898,Customer Name,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT897,Customer Number,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT896,Redacted IP Address,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT899,Redacted Customer Name,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT900,Customer Address,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT901,Customer Postcode,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT902,Redacted Customer Address,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT327,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET34,IP Lease Data,LAN,PT326,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET34,IP Lease Data,LAN,PT378,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET34,IP Lease Data,LAN,PT429,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET34,IP Lease Data,LAN,PT481,Intelligence Date,DATE,false,,,0,
ET34,IP Lease Data,LAN,PT536,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT96,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET34,IP Lease Data,LAN,PT1399,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET35,MAC Address,MAC Address,PT262,MAC Address,SINGLE_LINE_STRING,true,250,,0,
ET35,MAC Address,MAC Address,PT261,Company Name,SINGLE_LINE_STRING,false,250,,0,
ET35,MAC Address,MAC Address,PT263,Company Address,MULTIPLE_LINE_STRING,false,,,0,
ET35,MAC Address,MAC Address,PT264,Country Code,SINGLE_LINE_STRING,false,250,,0,
ET35,MAC Address,MAC Address,PT1625,OUI,SINGLE_LINE_STRING,false,250,,0,
ET35,MAC Address,MAC Address,PT265,Assignment Block Size,SUGGESTED_FROM,false,250,,4,MA-L | MA-M | MA-S | IAB
ET35,MAC Address,MAC Address,PT266,Date MAC Range Allocated,DATE,false,,,0,
ET35,MAC Address,MAC Address,PT267,Date Range Updated,DATE,false,,,0,
ET35,MAC Address,MAC Address,PT287,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET35,MAC Address,MAC Address,PT329,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET35,MAC Address,MAC Address,PT380,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET35,MAC Address,MAC Address,PT431,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET35,MAC Address,MAC Address,PT483,Intelligence Date,DATE,false,,,0,
ET35,MAC Address,MAC Address,PT538,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET35,MAC Address,MAC Address,PT1402,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT1212,OCG ID Number,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT1332,OCG Capability,MULTIPLE_LINE_STRING,false,100000,,0,
ET37,OCG,Criminal Organization,PT1333,OCG Activity,MULTIPLE_LINE_STRING,false,100000,,0,
ET37,OCG,Criminal Organization,PT1215,Submitted by Region,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT1216,PND ID,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT1217,OCG Date Created,DATE,false,,,0,
ET37,OCG,Criminal Organization,PT270,OCG Name,SINGLE_LINE_STRING,true,250,,0,
ET37,OCG,Criminal Organization,PT1218,OCG Record Status,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT1219,Next Review Date,DATE,false,,,0,
ET37,OCG,Criminal Organization,PT1220,Operation Name,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT1221,Intelligence Summary / Inference,MULTIPLE_LINE_STRING,false,100000,,0,
ET37,OCG,Criminal Organization,PT1222,Date of Intelligence Summary / Inference,DATE,false,,,0,
ET37,OCG,Criminal Organization,PT289,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET37,OCG,Criminal Organization,PT331,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET37,OCG,Criminal Organization,PT382,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET37,OCG,Criminal Organization,PT433,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET37,OCG,Criminal Organization,PT485,Intelligence Date,DATE,false,,,0,
ET37,OCG,Criminal Organization,PT540,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT98,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT271,Unused1,SINGLE_LINE_STRING,false,250,,0,
ET37,OCG,Criminal Organization,PT1213,Unused2,SINGLE_LINE_STRING,false,4000,,0,
ET37,OCG,Criminal Organization,PT1214,Unused3,SINGLE_LINE_STRING,false,4000,,0,
ET37,OCG,Criminal Organization,PT1405,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET38,Surveillance Log,Srvlanc0,PT701,Operation,SINGLE_LINE_STRING,true,250,,0,
ET38,Surveillance Log,Srvlanc0,PT702,Log Ref No.,SINGLE_LINE_STRING,true,250,,0,
ET38,Surveillance Log,Srvlanc0,PT296,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET38,Surveillance Log,Srvlanc0,PT338,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET38,Surveillance Log,Srvlanc0,PT389,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET38,Surveillance Log,Srvlanc0,PT441,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET38,Surveillance Log,Srvlanc0,PT492,Intelligence Date,DATE,false,,,0,
ET38,Surveillance Log,Srvlanc0,PT547,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET38,Surveillance Log,Srvlanc0,PT103,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET38,Surveillance Log,Srvlanc0,PT1411,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET40,URL,Web Page,PT269,URL,SINGLE_LINE_STRING,true,250,,0,
ET40,URL,Web Page,PT297,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET40,URL,Web Page,PT339,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET40,URL,Web Page,PT390,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET40,URL,Web Page,PT442,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET40,URL,Web Page,PT493,Intelligence Date,DATE,false,,,0,
ET40,URL,Web Page,PT548,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET40,URL,Web Page,PT115,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET40,URL,Web Page,PT1415,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET29,ICCID,SIM Card,PT112,ICCID,SINGLE_LINE_STRING,true,250,,0,
ET29,ICCID,SIM Card,PT242,Issuing Organisation,SINGLE_LINE_STRING,false,250,,0,
ET29,ICCID,SIM Card,PT283,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET29,ICCID,SIM Card,PT323,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET29,ICCID,SIM Card,PT375,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET29,ICCID,SIM Card,PT426,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET29,ICCID,SIM Card,PT478,Intelligence Date,DATE,false,,,0,
ET29,ICCID,SIM Card,PT533,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET29,ICCID,SIM Card,PT1393,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT605,Surname,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT606,First Names,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT608,Date of Birth,DATE,false,,,0,
ET14,Driving Licence,Drivers License,PT607,Date of Issue,DATE,false,,,0,
ET14,Driving Licence,Drivers License,PT609,Place of Birth,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT610,Date of expiry,DATE,false,,,0,
ET14,Driving Licence,Drivers License,PT611,Issuing Authoritty,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT612,Driver Number,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT613,Address,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT614,Additional Notes,MULTIPLE_LINE_STRING,false,,,0,
ET14,Driving Licence,Drivers License,PT278,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET14,Driving Licence,Drivers License,PT318,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET14,Driving Licence,Drivers License,PT421,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET14,Driving Licence,Drivers License,PT473,Intelligence Date,DATE,false,,,0,
ET14,Driving Licence,Drivers License,PT528,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT92,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET14,Driving Licence,Drivers License,PT1388,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT582,Unique Identifier,SINGLE_LINE_STRING,true,250,,0,
ET31,Identification Document,Id,PT880,First Name,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT881,Middle Name(s),SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT882,Surname,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT886,Full Name,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT883,Type,SUGGESTED_FROM,false,250,,0,
ET31,Identification Document,Id,PT887,Date Of Birth,DATE,false,,,0,
ET31,Identification Document,Id,PT890,Additional Notes,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT284,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET31,Identification Document,Id,PT324,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET31,Identification Document,Id,PT376,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET31,Identification Document,Id,PT427,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET31,Identification Document,Id,PT479,Intelligence Date,DATE,false,,,0,
ET31,Identification Document,Id,PT534,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT891,Redacted Full Name,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT166,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET31,Identification Document,Id,PT1394,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT650,Travel Type,SELECTED_FROM,false,250,,8,Air | Rail - Channel Tunnel | Rail - Europe | Rail - Eurostar | Rail - UK | Road | Sea | Other
ET7,Travel,Passenger,PT659,Voyage Code (eg flight number),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT809,Scheduled Departure Date and Time,DATE_AND_TIME,false,,,0,
ET7,Travel,Passenger,PT651,Scheduled Departure Date,DATE,false,,,0,
ET7,Travel,Passenger,PT652,Scheduled Departure Time,TIME,false,,,0,
ET7,Travel,Passenger,PT653,Actual Departure Date,DATE,false,,,0,
ET7,Travel,Passenger,PT654,Actual Departure Time,TIME,false,,,0,
ET7,Travel,Passenger,PT810,Scheduled Arrival Date and Time,DATE_AND_TIME,false,,,0,
ET7,Travel,Passenger,PT655,Scheduled Arrival Date,DATE,false,,,0,
ET7,Travel,Passenger,PT656,Scheduled Arival Time,TIME,false,,,0,
ET7,Travel,Passenger,PT657,Actual Arrival Date,DATE,false,,,0,
ET7,Travel,Passenger,PT658,Actual Arrival Time,TIME,false,,,0,
ET7,Travel,Passenger,PT660,Embark Port (Code),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT734,Embark (Name),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT735,Embark (Lat),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT736,Embark (Lon),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT737,Departure Port (code),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT738,Departure Port (name),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT739,Departure (Lat),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT740,Departure (Lon),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT741,Arrival Port (code),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT742,Arrival Port (name),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT743,Arrival (Lat),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT744,Arrival (Lon),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT745,Disembark (code),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT746,Disembark (name),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT747,Dismebark (Lat),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT748,Disembark (Lon),SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT749,Notes,MULTIPLE_LINE_STRING,false,,,0,
ET7,Travel,Passenger,PT822,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET7,Travel,Passenger,PT823,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET7,Travel,Passenger,PT824,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET7,Travel,Passenger,PT825,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET7,Travel,Passenger,PT826,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT107,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET7,Travel,Passenger,PT1414,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET15,Apps (software),Software,PT664,Name,SINGLE_LINE_STRING,false,250,,0,
ET15,Apps (software),Software,PT665,Operating System,SELECTED_FROM,false,250,,7,Android | Blackberry | iOS | Linux | macOS | Other | Windows
ET15,Apps (software),Software,PT667,Version,SINGLE_LINE_STRING,false,250,,0,
ET15,Apps (software),Software,PT811,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET15,Apps (software),Software,PT812,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
